what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1380206621703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206621969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206623107
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380206625853
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380206625947
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380206629238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206636991
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1380206640502
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1380206640517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206650876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1380206650876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206651141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206655727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206662732
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1380206670266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206670828
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380206671686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206671702
opened,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1380206673371
