what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381341901060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381341923044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381341964678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342020328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342028008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342049002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342078442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381342081055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381342082323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342083153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342137163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342146498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342155099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342173116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342179039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342188879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342201359
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381342234296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342237630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342238982
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1381342239102
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342240236
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381342241018
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342243786
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381342261216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342287945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381342315224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381342318587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381342321387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342329458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342336675
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381342338090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342339345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342340457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342342865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342344145
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1381342344267
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342346379
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381342348169
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x80] return code: 4, 'other error'",1381342349065
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x80, /cygdrive/c/Users/pwhite8/vlsi/fpga/software/isr_final_demo/isr_final_demo.elf] return code: 4, 'other error'",1381342351774
error,log,,,"Downloading ELF Process failed",1381342351776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342351781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342353490
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381342354136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342355729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342356601
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1381342356721
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342359412
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381342361193
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x80] return code: 4, 'other error'",1381342362090
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x80, /cygdrive/c/Users/pwhite8/vlsi/fpga/software/isr_final_demo/isr_final_demo.elf] return code: 4, 'other error'",1381342364804
error,log,,,"Downloading ELF Process failed",1381342364806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342364811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342364978
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381342364986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342366046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342366137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342369454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342372084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342374594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342375426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342380994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342382985
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1381342382989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342383647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342384845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342385431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342391760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342394482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342395358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342400871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342400888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342402423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342405970
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1381342405975
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342407197
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381342408011
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342410874
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381342427270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342446302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342456766
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381342459935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342463949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342465281
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1381342465406
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342466596
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381342468967
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --sidp=0x80, --id=0x7, --timestamp=1381271564] return code: 4, 'other error'",1381342469813
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x80, --id=0x7, --timestamp=1381271564, /cygdrive/c/Users/pwhite8/vlsi/fpga/software/isr_final_demo/isr_final_demo.elf] return code: 4, 'other error'",1381342472634
error,log,,,"Downloading ELF Process failed",1381342472636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342472640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342472693
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381342472700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342473538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342473630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342482833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342491979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342493185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342493723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342504804
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381342505879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342507783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342509169
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1381342509293
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342510520
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381342511333
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342514214
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381342557659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342562642
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381342565491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342567225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342568562
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1381342568682
error,log,,,"Unable to validate connection settings.",1381342576225
error,log,,,"Unable to validate connection settings.",1381342576226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342576232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342577073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342577846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342579236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342579878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342593071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342595210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342596088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342601815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342601833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342603926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342606890
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1381342606895
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342608172
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381342608987
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342611852
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381342652351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342654134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342655013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342682080
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381342683327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342685278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342686613
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1381342686736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342688865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342688870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342695098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342866225
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381342866632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381342880966
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381342884390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342887949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342889308
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1381342889430
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342890621
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381342891404
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342894286
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381342896095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342899922
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342900805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342900811
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381342900817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342907217
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342907814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342907814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342908354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342909540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342909541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342909544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342911274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342913704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342914698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342920659
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381342921748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342923582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342924462
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1381342924586
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342925722
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381342926509
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381342929393
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381342946300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342950536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342951414
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1381342951537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342953674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342953678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381342962611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381343371942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381343373354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381343374517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381343377701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381343378616
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1381343378740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381343380571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381343380576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381343383291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381343416484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381343421811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344293844
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1381344294608
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1381344295086
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381344296932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344300011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344300895
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1381344301021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344302656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344302660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344305887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344570543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344574578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344575508
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1381344575628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344577214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344577218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344581102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344620383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344620843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344621350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344624190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344625092
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1381344625211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344626832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344626836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381344634466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381345564052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381345567022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381345567963
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1381345568086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381345569690
